PMUN;PCAP;PTOT
148;0;148
549;45;594
846;9;855
78;1;79
199;4;203
321;5;326
6837;507;7344
215;3;218
254;2;256
335;6;341
316;5;321
114;1;115
9400;170;9570
309;7;316
2341;50;2391
283;3;286
201;8;209
564;5;569
205;5;210
199;6;205
4141;118;4259
1846;30;1876
223;7;230
289;6;295
995;27;1022
681;13;694
3675;138;3813
679;13;692
919;15;934
240;4;244
180;2;182
298;5;303
606;18;624
486;9;495
203;7;210
161;6;167
2048;39;2087
528;9;537
177;2;179
717;10;727
223;5;228
395;9;404
175;2;177
520;3;523
3160;98;3258
663;20;683
471;4;475
106;1;107
502;11;513
1586;53;1639
850;13;863
279;10;289
678;18;696
518;13;531
387;5;392
93;2;95
1491;39;1530
248;10;258
571;7;578
523;4;527
123;4;127
320;5;325
6456;175;6631
645;5;650
308;8;316
174;3;177
102;4;106
613;8;621
312;10;322
103;4;107
415;5;420
423;4;427
608;15;623
1105;19;1124
377;8;385
198;2;200
295;2;297
844;19;863
358;3;361
194;7;201
187;6;193
396;6;402
201;1;202
299;7;306
337;1;338
475;9;484
353;6;359
2324;53;2377
249;1;250
233;7;240
1163;30;1193
293;7;300
895;17;912
106;0;106
266;3;269
524;14;538
524;11;535
549;6;555
630;16;646
576;6;582
387;18;405
219;1;220
304;6;310
155;2;157
141;3;144
213;3;216
172;5;177
1172;20;1192
1062;11;1073
651;7;658
226;9;235
61;2;63
386;6;392
1048;19;1067
200;5;205
222;3;225
456;4;460
9130;225;9355
133;8;141
761;13;774
138;1;139
395;10;405
896;26;922
671;8;679
569;5;574
995;15;1010
107;3;110
389;1;390
315;5;320
21742;683;22425
1283;32;1315
459;6;465
1677;34;1711
398;11;409
550;19;569
176;4;180
561;21;582
253;5;258
213;10;223
330;8;338
50;0;50
193;9;202
2291;82;2373
372;6;378
354;12;366
984;41;1025
178;12;190
558;18;576
1067;36;1103
769;18;787
203;9;212
65;0;65
154;3;157
426;25;451
265;1;266
1039;49;1088
144;10;154
148;0;148
387;8;395
76;3;79
222;6;228
2122;98;2220
127;2;129
120;2;122
543;7;550
1467;33;1500
77;0;77
900;35;935
527;8;535
86;2;88
292;11;303
67;2;69
63;3;66
451;15;466
691;50;741
189;8;197
50;5;55
183;4;187
405;10;415
155;5;160
307;5;312
2067;43;2110
226;3;229
369;9;378
80;0;80
100;2;102
158;6;164
53;0;53
751;15;766
66;1;67
233;6;239
95;4;99
231;11;242
897;27;924
47;2;49
114;3;117
2887;193;3080
316;10;326
99;3;102
152;4;156
94;4;98
209;5;214
265;10;275
136;5;141
493;11;504
728;14;742
50;3;53
4684;244;4928
960;27;987
12318;829;13147
807;119;926
216;9;225
96;4;100
2092;48;2140
117;3;120
1193;71;1264
557;32;589
369;18;387
96;7;103
179;7;186
76;2;78
101;5;106
237;8;245
164;5;169
159;7;166
562;24;586
121;2;123
250;13;263
239;10;249
172;6;178
104;0;104
358;12;370
1291;21;1312
593;21;614
229;6;235
124;1;125
133;7;140
1379;33;1412
182;0;182
150;2;152
624;25;649
67;2;69
251;2;253
4211;589;4800
107;6;113
269;9;278
156;7;163
909;33;942
643;51;694
505;27;532
36;2;38
188;14;202
63;3;66
267;5;272
88;5;93
465;6;471
870;23;893
107;4;111
104;4;108
156;7;163
69;2;71
114;3;117
186;10;196
289;11;300
37;1;38
190;5;195
210;11;221
198;5;203
191;2;193
230;3;233
139;3;142
176;10;186
90;4;94
322;9;331
222;6;228
113;2;115
63;4;67
58;2;60
165;5;170
101;1;102
244;5;249
215;8;223
94;3;97
92;2;94
214;1;215
424;48;472
548;12;560
2975;53;3028
1752;37;1789
155850;3080;158930
931;25;956
460;4;464
319;5;324
428;18;446
368;11;379
14443;357;14800
604;6;610
11829;261;12090
5439;107;5546
7229;154;7383
1368;29;1397
23419;716;24135
2789;90;2879
2107;42;2149
125;6;131
1293;28;1321
975;32;1007
6774;141;6915
751;20;771
240;5;245
2039;35;2074
600;14;614
3084;41;3125
10851;274;11125
350;4;354
2824;62;2886
2317;35;2352
263;6;269
337;6;343
877;9;886
3482;80;3562
797;19;816
6518;175;6693
397;12;409
342;8;350
1864;31;1895
16429;277;16706
694;10;704
763;7;770
8759;185;8944
941;17;958
3994;84;4078
1053;28;1081
974;12;986
20828;604;21432
54037;1942;55979
469;17;486
337;5;342
467;16;483
1580;30;1610
1886;32;1918
947;28;975
519;9;528
145;4;149
1384;23;1407
480;9;489
1732;55;1787
11119;257;11376
3358;75;3433
4394;58;4452
667;7;674
734;7;741
1547;17;1564
2192;38;2230
2601;58;2659
1528;25;1553
1432;40;1472
2665;58;2723
334;6;340
2752;28;2780
4567;111;4678
807;12;819
123;0;123
1315;21;1336
5023;76;5099
876;21;897
6831;121;6952
880;16;896
4903;84;4987
837;15;852
3203;78;3281
3820;90;3910
5925;105;6030
1256;29;1285
6306;171;6477
2049;35;2084
973;11;984
440;3;443
1215;30;1245
7632;150;7782
3726;250;3976
590;6;596
775;10;785
15668;317;15985
431;6;437
3666;56;3722
820;23;843
2013;45;2058
5660;101;5761
991;10;1001
5546;167;5713
1454;37;1491
424;15;439
125;5;130
132;2;134
997;31;1028
2552;60;2612
17924;475;18399
12819;541;13360
2447;42;2489
8970;251;9221
1186;21;1207
1028;16;1044
2323;59;2382
1947;86;2033
8570;169;8739
652;9;661
1227;29;1256
9210;228;9438
2794;60;2854
2098;28;2126
1086;20;1106
3456;254;3710
3665;39;3704
1406;23;1429
226;6;232
376;5;381
3411;48;3459
2924;30;2954
3694;63;3757
3018;70;3088
25162;553;25715
451;5;456
1661;36;1697
15902;575;16477
2127;54;2181
597;19;616
1323;28;1351
387;8;395
7520;297;7817
812;19;831
26467;982;27449
1336;50;1386
1180;18;1198
17462;833;18295
4192;112;4304
2912;60;2972
332;5;337
883;16;899
1428;28;1456
1492;39;1531
748;23;771
3189;73;3262
1235;25;1260
5751;115;5866
4432;73;4505
1322;33;1355
14961;168;15129
3088;53;3141
571;14;585
577;15;592
1829;37;1866
1218;50;1268
1131;22;1153
5739;84;5823
1993;39;2032
1270;21;1291
480;7;487
1727;29;1756
7789;177;7966
1437;32;1469
5651;94;5745
2537;35;2572
1813;30;1843
4153;439;4592
2796;95;2891
549;3;552
154;5;159
443;18;461
386;9;395
651;13;664
182;2;184
419;6;425
75;1;76
112;3;115
676;10;686
170;3;173
10264;555;10819
80;1;81
956;27;983
101;3;104
1175;65;1240
559;8;567
2239;56;2295
1035;40;1075
141;4;145
544;18;562
429;8;437
426;11;437
126;4;130
123;6;129
11173;336;11509
433;5;438
321;2;323
608;23;631
427;6;433
556;9;565
660;19;679
138;0;138
143;2;145
191;4;195
113;2;115
1620;45;1665
324;1;325
436;8;444
116;0;116
178;7;185
2367;79;2446
345;12;357
74;5;79
212;6;218
2139;146;2285
3455;87;3542
1037;44;1081
408;7;415
409;9;418
771;29;800
5826;150;5976
600;7;607
544;18;562
1223;41;1264
324;5;329
2155;53;2208
135;2;137
611;10;621
704;16;720
419;5;424
411;9;420
1766;57;1823
209;8;217
121;2;123
622;15;637
10052;181;10233
235;6;241
748;16;764
97;5;102
268;2;270
414;12;426
1779;39;1818
1036;19;1055
1004;16;1020
465;7;472
383;11;394
351;12;363
328;6;334
359;4;363
244;4;248
165;3;168
133;7;140
78549;2363;80912
427;6;433
226;3;229
627;14;641
550;10;560
4044;161;4205
1054;13;1067
859;34;893
540;5;545
592;13;605
235;2;237
8408;1173;9581
544;4;548
1182;18;1200
228;3;231
2093;29;2122
225;3;228
298;13;311
66;0;66
280;9;289
682;15;697
599;9;608
1598;44;1642
1006;26;1032
3109;74;3183
327;15;342
805;21;826
2799;61;2860
103;1;104
350;8;358
196;9;205
196;8;204
346;14;360
372;6;378
1263;24;1287
330;8;338
287;8;295
346;6;352
1766;22;1788
1045;24;1069
218;8;226
1084;26;1110
171;3;174
130;0;130
218;3;221
370;8;378
254;2;256
488;20;508
1956;25;1981
471;11;482
447;4;451
807;8;815
279;7;286
175;2;177
157;1;158
1511;44;1555
342;8;350
275;6;281
3229;88;3317
805;91;896
601;11;612
12513;674;13187
667;12;679
59;2;61
785;21;806
143;1;144
310;5;315
1105;32;1137
87;1;88
883;34;917
686;23;709
473;18;491
159;5;164
77;0;77
271;5;276
3971;118;4089
1258;25;1283
457;6;463
1788;45;1833
547;8;555
181;5;186
499;16;515
70;1;71
188;5;193
365;10;375
908;16;924
170;7;177
3221;102;3323
112;3;115
641;26;667
1689;41;1730
169;2;171
530;6;536
364;10;374
196;2;198
413;10;423
2236;55;2291
249;5;254
206;6;212
399;12;411
86;1;87
1019;19;1038
1412;20;1432
1012;153;1165
125;7;132
583;19;602
590;15;605
283;6;289
600;15;615
772;19;791
298;10;308
74;1;75
313;4;317
1294;29;1323
720;12;732
324;7;331
121;4;125
2687;58;2745
1305;38;1343
143;2;145
220;9;229
1019;30;1049
646;13;659
220;7;227
164;7;171
286;7;293
195;7;202
733;18;751
170;4;174
226;8;234
134;4;138
248;8;256
272;3;275
499;21;520
112;2;114
235;1;236
186;6;192
776;14;790
711;15;726
276;3;279
501;9;510
227;3;230
299;4;303
189;4;193
2106;104;2210
802;27;829
691;20;711
234;4;238
1374;35;1409
519;9;528
92;2;94
334;7;341
29;0;29
804;20;824
72;1;73
2929;265;3194
276;12;288
241;5;246
285;5;290
1451;35;1486
707;8;715
489;10;499
68;2;70
819;25;844
614;4;618
407;12;419
180;3;183
89;4;93
27;1;28
388;13;401
634;9;643
159;3;162
633;19;652
221;3;224
360;6;366
1147;38;1185
443;12;455
154;3;157
2643;92;2735
2600;106;2706
2256;31;2287
271;4;275
210;6;216
201;2;203
178;4;182
3263;37;3300
739;13;752
3220;88;3308
1432;37;1469
239;8;247
929;37;966
569;13;582
1924;210;2134
4318;78;4396
678;15;693
2556;68;2624
574;6;580
1779;30;1809
3199;65;3264
865;23;888
267;6;273
193;0;193
201;6;207
1116;26;1142
370;6;376
513;4;517
741;32;773
39;3;42
1072;12;1084
1002;22;1024
597;15;612
1278;43;1321
799;10;809
250;6;256
516;10;526
2500;57;2557
353;13;366
544;13;557
458;13;471
661;17;678
333;7;340
127;2;129
664;22;686
785;18;803
423;9;432
961;20;981
548;9;557
196;5;201
198;9;207
369;8;377
525;10;535
632;5;637
494;13;507
770;15;785
313;7;320
284;11;295
204;10;214
390;7;397
545;11;556
955;46;1001
225;1;226
426;7;433
110;4;114
757;23;780
900;18;918
162;3;165
955;28;983
5850;332;6182
619;9;628
4907;109;5016
638;5;643
531;14;545
354;9;363
447;6;453
2498;55;2553
1443;37;1480
75;5;80
384;8;392
798;26;824
481;7;488
654;12;666
19050;913;19963
206;1;207
679;35;714
482;4;486
344;7;351
712;18;730
602;4;606
128;4;132
526;9;535
176;3;179
307;1;308
172;5;177
327;4;331
567;8;575
154;4;158
255;7;262
3076;51;3127
328;1;329
305;12;317
81;2;83
767;35;802
4078;149;4227
178;3;181
921;26;947
158;0;158
414;19;433
456;8;464
1810;25;1835
620;18;638
1399;47;1446
490;7;497
1345;32;1377
3247;68;3315
121;3;124
402;6;408
3601;148;3749
2088;40;2128
331;6;337
346;2;348
1420;59;1479
696;10;706
1712;30;1742
279;8;287
1322;29;1351
2815;58;2873
880;22;902
462;15;477
450;8;458
426;7;433
34;1;35
189;7;196
271;11;282
769;13;782
952;31;983
311;8;319
79;1;80
1421;29;1450
465;9;474
3156;64;3220
407;6;413
1154;27;1181
17;1;18
678;22;700
289;12;301
406;5;411
1674;27;1701
2277;44;2321
588;8;596
1041;23;1064
338;12;350
953;23;976
270;3;273
1569;44;1613
4397;55;4452
778;24;802
755;13;768
520;5;525
391;6;397
127;3;130
209;6;215
745;86;831
402;9;411
6822;266;7088
1971;71;2042
331;2;333
244;11;255
326;10;336
72;0;72
479;24;503
377;8;385
155;4;159
737;4;741
119;3;122
84;1;85
316;3;319
3852;67;3919
657;15;672
783;24;807
1135;43;1178
1182;31;1213
166;1;167
1407;23;1430
276;5;281
117;4;121
175;3;178
147;4;151
957;25;982
218;6;224
834;11;845
139;4;143
71;0;71
99;5;104
298;6;304
112;1;113
238;4;242
325;6;331
900;20;920
253;8;261
53;3;56
188;5;193
266;6;272
1074;10;1084
302;21;323
1031;12;1043
1754;160;1914
5309;86;5395
266;10;276
427;5;432
251;3;254
20;0;20
253;3;256
507;7;514
338;2;340
183;6;189
95;5;100
250;3;253
103;4;107
386;8;394
2352;28;2380
796;16;812
104;0;104
995;15;1010
44;3;47
161;0;161
576;4;580
135;2;137
221;2;223
596;4;600
76;7;83
1281;14;1295
7069;108;7177
255;3;258
76;2;78
2978;70;3048
361;6;367
171;3;174
119;2;121
95;3;98
164;2;166
632;13;645
330;3;333
202;2;204
118;1;119
227;0;227
194;7;201
220;3;223
223;3;226
1773;27;1800
1422;33;1455
441;9;450
182;4;186
575;14;589
867;23;890
190;1;191
320;5;325
93;6;99
81;3;84
78;1;79
378;3;381
334;11;345
217;8;225
448;7;455
72;4;76
312;12;324
134;7;141
357;4;361
445;14;459
177;7;184
94;3;97
175;4;179
136;4;140
322;9;331
107;2;109
689;8;697
469;10;479
140;1;141
138;4;142
1438;25;1463
125;5;130
336;3;339
44379;1246;45625
188;2;190
55;1;56
147;8;155
430;6;436
122;2;124
568;3;571
279;4;283
319;8;327
1573;25;1598
512;7;519
155;0;155
250;3;253
117;5;122
47;3;50
51;1;52
47;3;50
87;2;89
54;2;56
249;9;258
231;5;236
117;0;117
63;0;63
245;8;253
78;0;78
638;16;654
223;3;226
35;2;37
316;13;329
390;2;392
778;15;793
333;11;344
56;0;56
604;10;614
225;6;231
105;4;109
330;13;343
157;2;159
440;13;453
82;1;83
174;3;177
540;13;553
1022;31;1053
213;3;216
612;10;622
124;1;125
72;1;73
567;11;578
1376;46;1422
768;14;782
636;7;643
268;2;270
148;3;151
1036;30;1066
68;2;70
148;3;151
220;8;228
95;5;100
111;2;113
1487;26;1513
6458;92;6550
124;1;125
62;0;62
210;7;217
151;7;158
205;4;209
80;2;82
164;0;164
395;11;406
93;3;96
1210;19;1229
392;13;405
299;1;300
47;0;47
283;4;287
213;8;221
68;0;68
60;1;61
347;5;352
2382;91;2473
460;6;466
823;23;846
880;13;893
79;2;81
668;6;674
408;6;414
369;12;381
126;4;130
749;12;761
223;2;225
1377;25;1402
272;4;276
113;2;115
110;2;112
1496;34;1530
68;0;68
155;1;156
60;2;62
138;8;146
127;3;130
263;4;267
2918;43;2961
130;1;131
223;1;224
140;1;141
95;3;98
56;1;57
170;2;172
305;2;307
55;1;56
488;21;509
84;0;84
120;6;126
22433;468;22901
654;15;669
415;6;421
69;3;72
618;11;629
246;10;256
139;3;142
1820;30;1850
490;8;498
105;1;106
127;3;130
81;1;82
4843;108;4951
308;8;316
241;8;249
573;10;583
222;6;228
143;3;146
2162;41;2203
389;5;394
5589;51;5640
170;5;175
518;8;526
228;5;233
232;2;234
13;0;13
340;8;348
209;13;222
196;7;203
76;3;79
1816;33;1849
380;7;387
512;15;527
590;12;602
530;16;546
176;2;178
178;4;182
274;1;275
237;5;242
456;5;461
70;4;74
117;3;120
188;3;191
145;7;152
272;2;274
275;5;280
184;4;188
25;0;25
619;11;630
1796;45;1841
147;6;153
304;1;305
139;5;144
237;8;245
675;15;690
238;8;246
435;9;444
288;6;294
1391;31;1422
127;4;131
478;7;485
78;1;79
304;2;306
78;1;79
428;3;431
928;15;943
95;2;97
109;8;117
95;1;96
552;10;562
171;4;175
126;2;128
103;3;106
222;3;225
1857;53;1910
113;4;117
227;2;229
208;2;210
938;29;967
323;5;328
225;3;228
146;2;148
273;5;278
54;0;54
571;16;587
100;3;103
310;8;318
81;3;84
124;1;125
105;6;111
114;0;114
113;2;115
1091;14;1105
180;2;182
1104;24;1128
1348;18;1366
674;7;681
472;11;483
58;1;59
271;3;274
640;16;656
557;15;572
539;14;553
34;2;36
246;7;253
628;21;649
1480;20;1500
284;2;286
1157;18;1175
116;1;117
173;4;177
125;5;130
108;1;109
876;18;894
47;1;48
283;9;292
52;0;52
151;5;156
612;13;625
584;10;594
207;3;210
294;2;296
167;1;168
603;19;622
254;7;261
66;1;67
876;21;897
1055;36;1091
50;3;53
314;14;328
193;10;203
62;1;63
528;9;537
92;4;96
26;0;26
319;5;324
151;3;154
47;0;47
348;5;353
510;8;518
3571;49;3620
613;11;624
119;4;123
408;7;415
136;3;139
297;3;300
5150;49;5199
813;8;821
783;10;793
2119;65;2184
189;5;194
293;7;300
98;1;99
143;3;146
139;2;141
185;2;187
544;9;553
266;7;273
524;5;529
107;4;111
152;1;153
420;5;425
367;10;377
652;10;662
60;2;62
871;18;889
150;5;155
205;0;205
550;3;553
378;5;383
446;3;449
129;2;131
82;0;82
99;3;102
475;10;485
1766;14;1780
207;1;208
383;14;397
66;3;69
495;7;502
205;3;208
86;2;88
1198;19;1217
836;19;855
256;3;259
740;21;761
178;2;180
924;18;942
95;0;95
69;1;70
465;8;473
1745;17;1762
106;1;107
137;0;137
121;3;124
506;8;514
202;1;203
434;8;442
486;13;499
555;10;565
1028;16;1044
426;8;434
90;5;95
33;0;33
1033;30;1063
181194;2920;184114
223;3;226
60;1;61
280;18;298
63;0;63
110;1;111
195;5;200
1020;22;1042
168;4;172
309;17;326
163;2;165
217;5;222
363;10;373
111;5;116
4;0;4
376;3;379
1033;17;1050
104;6;110
3417;40;3457
61;1;62
819;13;832
330;4;334
424;12;436
242;5;247
138;3;141
681;13;694
536;7;543
279;4;283
346;6;352
373;4;377
342;6;348
317;34;351
32;3;35
203;2;205
89;3;92
1426;38;1464
109;3;112
78;0;78
268;5;273
44;0;44
63;1;64
161;7;168
118;0;118
195;8;203
114;0;114
85;1;86
804;31;835
486;4;490
5474;78;5552
4165;116;4281
204;6;210
307;8;315
129;0;129
119;2;121
102;2;104
525;6;531
106;2;108
338;8;346
51;0;51
120;4;124
616;24;640
39;2;41
77;1;78
226;3;229
419;4;423
269;4;273
304;6;310
2037;86;2123
386;10;396
272;4;276
130;0;130
417;1;418
671;12;683
1789;32;1821
568;14;582
106;0;106
207;4;211
4772;108;4880
1796;39;1835
179;4;183
111;0;111
71;0;71
190;0;190
71;7;78
639;19;658
502;16;518
506;147;653
140;2;142
363;262;625
121;3;124
270;11;281
199;6;205
265;4;269
240;5;245
166;0;166
292;5;297
466;9;475
141;3;144
3864;49;3913
109;3;112
2183;36;2219
106;2;108
607;16;623
102;0;102
295;2;297
527;6;533
301;6;307
508;70;578
105;2;107
916;10;926
233;11;244
10294;139;10433
138;2;140
1384;13;1397
151;3;154
87;1;88
177;3;180
436;5;441
246;1;247
542;9;551
190;5;195
147;2;149
794;62;856
177;5;182
232;5;237
303;5;308
174;1;175
366;9;375
176;3;179
298;6;304
65;1;66
155;2;157
367;10;377
336;7;343
485;21;506
323;5;328
98;1;99
158;3;161
65;0;65
205;2;207
258;3;261
528;10;538
206;2;208
86;5;91
846;20;866
391;6;397
286;4;290
3332;176;3508
1047;8;1055
961;23;984
233;3;236
605;11;616
190;3;193
113;3;116
173;7;180
517;10;527
401;9;410
281;46;327
648;6;654
283;3;286
118;4;122
323;11;334
122;5;127
912;23;935
330;5;335
246;6;252
237;6;243
296;15;311
264;8;272
110;1;111
501;12;513
212;3;215
207;6;213
43;1;44
213;1;214
203;5;208
111;4;115
549;5;554
308;10;318
110;2;112
82;3;85
830;24;854
382;9;391
11376;251;11627
46;1;47
58;0;58
258;2;260
291;5;296
454;18;472
247;0;247
104;0;104
47;1;48
2591;28;2619
4971;74;5045
1697;15;1712
312;8;320
23;0;23
150;2;152
13;0;13
34;4;38
355;4;359
87;2;89
867;10;877
105;1;106
91;0;91
30;2;32
124;2;126
187;5;192
86;0;86
68;2;70
729;14;743
90;4;94
267;4;271
185;3;188
155;5;160
87;2;89
73;2;75
54;0;54
138;4;142
56;4;60
371;9;380
108;4;112
143;5;148
186;3;189
370;3;373
64;0;64
89;0;89
54;1;55
107;1;108
58;2;60
553;11;564
1792;39;1831
103;0;103
1340;31;1371
85;4;89
73;1;74
115;2;117
187;6;193
104;4;108
1851;27;1878
141;0;141
1977;53;2030
291;2;293
160;4;164
99;1;100
781;34;815
65;1;66
63;3;66
75;0;75
144;1;145
123;3;126
379;10;389
673;20;693
177;6;183
448;14;462
659;10;669
155;5;160
737;14;751
42;0;42
26;2;28
197;20;217
645;21;666
76;0;76
102;1;103
85;7;92
105;2;107
2429;42;2471
178;2;180
190;2;192
49;1;50
798;10;808
41;1;42
422;13;435
113;2;115
1045;23;1068
300;11;311
122;2;124
226;5;231
146;4;150
7;0;7
153;6;159
261;2;263
1579;17;1596
99;2;101
49;2;51
279;6;285
345;9;354
189;7;196
21847;1195;23042
116;1;117
1297;21;1318
76;0;76
1042;172;1214
159;4;163
78;4;82
145;3;148
121;1;122
189;1;190
74;1;75
168;3;171
71;0;71
223;1;224
88;0;88
111;0;111
22;0;22
63;1;64
706;22;728
298;6;304
72;1;73
118;5;123
155;3;158
89;0;89
93;2;95
148;2;150
513;12;525
407;7;414
12;1;13
282;4;286
26;1;27
64;2;66
72;0;72
197;2;199
384;4;388
197;5;202
194;5;199
262;3;265
60;3;63
78;2;80
166;7;173
243;3;246
280;7;287
77;2;79
37;1;38
390;4;394
790;34;824
362;10;372
20;2;22
91;2;93
2017;46;2063
39;1;40
59;5;64
61;1;62
159;4;163
400;11;411
286;5;291
302;13;315
2033;33;2066
37;0;37
96;4;100
1298;96;1394
70;3;73
50;2;52
77;5;82
69;0;69
146;2;148
63;4;67
687;17;704
154;4;158
99;4;103
146;2;148
1449;23;1472
308;3;311
131;6;137
31;1;32
47;1;48
87;4;91
48;0;48
18;0;18
142;1;143
118;4;122
35;0;35
65;3;68
215;10;225
78;1;79
151;2;153
281;5;286
91;2;93
62;0;62
104;2;106
41;0;41
260;4;264
278;10;288
193;7;200
962;16;978
120;1;121
761;10;771
62;5;67
579;12;591
207;8;215
545;17;562
147;6;153
3015;68;3083
995;35;1030
212;3;215
85;3;88
75;4;79
105;2;107
311;2;313
123;3;126
61;2;63
1298;28;1326
66;0;66
216;3;219
7668;396;8064
197;6;203
114;2;116
121;1;122
291;9;300
69;0;69
223;7;230
59;1;60
71;0;71
199;3;202
340;5;345
94;1;95
78;2;80
77;0;77
88;1;89
121;0;121
315;8;323
132;2;134
62;0;62
722;18;740
696;13;709
94;0;94
273;11;284
73;1;74
163;2;165
61;1;62
189;3;192
95;1;96
52;1;53
553;5;558
444;9;453
214;4;218
403;4;407
99;2;101
224;4;228
53;3;56
143;1;144
336;1;337
69;2;71
245;6;251
71;0;71
94;3;97
179;7;186
132;4;136
117;5;122
43;0;43
444;10;454
32;1;33
68;2;70
2282;65;2347
1832;54;1886
120;1;121
147;3;150
59;0;59
131;2;133
27;1;28
31;1;32
381;6;387
237;5;242
580;19;599
307;9;316
68;0;68
68;4;72
3591;61;3652
84;0;84
151;4;155
108;4;112
177;2;179
90;0;90
150;3;153
165;3;168
136;2;138
98;7;105
102;3;105
345;3;348
77;1;78
41;1;42
70;0;70
255;5;260
139;2;141
84;6;90
33;1;34
276;5;281
55;0;55
106;3;109
288;8;296
46;2;48
382;4;386
292;7;299
112;0;112
30;2;32
515;4;519
149;2;151
56;1;57
306;8;314
115;2;117
55;0;55
213;9;222
55;0;55
140;3;143
71;1;72
632;14;646
105;7;112
155;0;155
367;12;379
78;1;79
1188;22;1210
198;5;203
281;7;288
1329;47;1376
106;2;108
770;12;782
115;0;115
63;1;64
131;5;136
126;1;127
477;9;486
262;5;267
671;8;679
69;0;69
196;4;200
128;1;129
64;1;65
556;3;559
168;2;170
1413;30;1443
91;1;92
49;1;50
25;0;25
104;2;106
76;1;77
375;7;382
343;10;353
33;0;33
352;10;362
69;2;71
233;4;237
183;2;185
22928;499;23427
1116;32;1148
129;4;133
109;0;109
132;1;133
236;6;242
638;10;648
172;3;175
113;1;114
380;10;390
45;2;47
48;2;50
130;0;130
59;2;61
110;4;114
741;16;757
369;13;382
141;0;141
90;1;91
36;0;36
60;6;66
81;3;84
664;18;682
362;8;370
97;2;99
68;1;69
360;15;375
64;0;64
70;3;73
271;0;271
35;1;36
682;21;703
116;5;121
554;14;568
30;0;30
221;9;230
85;1;86
433;9;442
43;0;43
622;9;631
65;0;65
25;0;25
261;4;265
35;0;35
96;3;99
56;0;56
372;7;379
56;2;58
512;15;527
62;1;63
342;11;353
103;4;107
49;4;53
134;1;135
101;2;103
46;0;46
149;7;156
339;10;349
67;4;71
233;0;233
69;1;70
79;1;80
146;1;147
983;18;1001
1498;36;1534
714;11;725
45;0;45
263;2;265
67;0;67
22;0;22
204;4;208
52;1;53
516;10;526
277;2;279
107;2;109
15;0;15
202;1;203
92;2;94
27;0;27
2819;110;2929
1831;59;1890
606;9;615
2639;69;2708
2319;50;2369
2825;75;2900
1819;50;1869
659;14;673
460;13;473
879;19;898
476;26;502
564;16;580
1923;44;1967
1224;14;1238
956;27;983
1298;32;1330
118;3;121
1047;28;1075
516;10;526
561;6;567
1096;12;1108
529;9;538
203;3;206
585;12;597
1252;32;1284
325;4;329
496;2;498
115;5;120
6137;193;6330
587;9;596
1065;20;1085
729;26;755
143;4;147
1736;36;1772
630;12;642
277;5;282
844;12;856
554;11;565
682;18;700
307;3;310
269;4;273
1155;34;1189
711;8;719
600;6;606
293;7;300
505;21;526
6209;198;6407
606;15;621
983;26;1009
507;10;517
336;13;349
413;6;419
464;6;470
16950;666;17616
455;14;469
979;24;1003
1381;32;1413
395;12;407
155;1;156
160;5;165
484;22;506
1253;28;1281
887;23;910
842;35;877
275;7;282
329;11;340
3199;77;3276
852;16;868
378;11;389
133;2;135
640;13;653
854;29;883
4486;178;4664
194;2;196
652;12;664
210;4;214
842;29;871
509;5;514
159;5;164
456;15;471
272;5;277
2255;41;2296
5717;96;5813
