id_mutation;Date_mutation;Nature_mutation;valeur_fonciere;id_bien_immo
31221;18/06/2020;Vente;102000;31221
31222;18/06/2020;Vente;45000;31222
31223;18/06/2020;Vente;103500;31223
31224;18/06/2020;Vente;33000;31224
31225;18/06/2020;Vente;101500;31225
31226;18/06/2020;Vente;255000;31226
31227;18/06/2020;Vente;100000;31227
31228;18/06/2020;Vente;174000;31228
31229;18/06/2020;Vente;285000;31229
31230;18/06/2020;Vente;239000;31230
31231;18/06/2020;Vente;101500;31231
31232;18/06/2020;Vente;65000;31232
31233;18/06/2020;Vente;105000;31233
31234;18/06/2020;Vente;112000;31234
31235;18/06/2020;Vente;280500;31235
31236;18/06/2020;Vente;99000;31236
31237;18/06/2020;Vente;100500;31237
31238;18/06/2020;Vente;385000;31238
31239;18/06/2020;Vente;309000;31239
31240;18/06/2020;Vente;198000;31240
31241;18/06/2020;Vente;62500;31241
31242;18/06/2020;Vente;355000;31242
31243;18/06/2020;Vente;826951;31243
31244;18/06/2020;Vente;290000;31244
31245;18/06/2020;Vente;507500;31245
31246;18/06/2020;Vente;205000;31246
31247;18/06/2020;Vente;415000;31247
31248;18/06/2020;Vente;959500;31248
31249;18/06/2020;Vente;130000;31249
31250;18/06/2020;Vente;399700;31250
31251;18/06/2020;Vente;109529;31251
31252;18/06/2020;Vente;488000;31252
31253;18/06/2020;Vente;210000;31253
31254;18/06/2020;Vente;178000;31254
31255;18/06/2020;Vente;265000;31255
31256;18/06/2020;Vente;240000;31256
31257;18/06/2020;Vente;160000;31257
31258;18/06/2020;Vente;108000;31258
31259;18/06/2020;Vente;337000;31259
31260;18/06/2020;Vente;280000;31260
31261;18/06/2020;Vente;66000;31261
31262;18/06/2020;Vente;162000;31262
31263;18/06/2020;Vente;220600;31263
31264;18/06/2020;Vente;319000;31264
31265;18/06/2020;Vente;373075;31265
31266;18/06/2020;Vente;479610;31266
31267;18/06/2020;Vente;198600;31267
31268;18/06/2020;Vente;205000;31268
31269;18/06/2020;Vente;66293,6;31269
31270;18/06/2020;Vente;230000;31270
31271;18/06/2020;Vente;277000;31271
31272;18/06/2020;Vente;142500;31272
31273;18/06/2020;Vente;122000;31273
31274;18/06/2020;Vente;332000;31274
31275;18/06/2020;Vente;182000;31275
31276;18/06/2020;Vente;413000;31276
31277;18/06/2020;Vente;328200;31277
31278;18/06/2020;Vente;380000;31278
31279;18/06/2020;Vente;86200;31279
31280;18/06/2020;Vente;110200;31280
31281;18/06/2020;Vente;120000;31281
31282;18/06/2020;Vente;180000;31282
31283;18/06/2020;Vente;189500;31283
31284;18/06/2020;Vente;384000;31284
31285;18/06/2020;Vente;280000;31285
31286;18/06/2020;Vente;296120;31286
31287;18/06/2020;Vente;235000;31287
31288;18/06/2020;Vente;333800;31288
31289;18/06/2020;Vente;81000;31289
31290;18/06/2020;Vente;159900;31290
31291;18/06/2020;Vente;205000;31291
31292;18/06/2020;Vente;220000;31292
31293;18/06/2020;Vente;202000;31293
31294;18/06/2020;Vente;205000;31294
31295;18/06/2020;Vente;180000;31295
31296;18/06/2020;Vente;80000;31296
31297;18/06/2020;Vente;213000;31297
31298;18/06/2020;Vente;120000;31298
31299;18/06/2020;Vente;94000;31299
31300;18/06/2020;Vente;70500;31300
31301;18/06/2020;Vente;220040;31301
31302;18/06/2020;Vente;120000;31302
31303;18/06/2020;Vente;140000;31303
31304;19/06/2020;Vente;68700;31304
31305;19/06/2020;Vente;179000;31305
31306;19/06/2020;Vente;180000;31306
31307;19/06/2020;Vente;225000;31307
31308;19/06/2020;Vente;450000;31308
31309;19/06/2020;Vente;122000;31309
31310;19/06/2020;Vente;105000;31310
31311;19/06/2020;Vente;82500;31311
31312;19/06/2020;Vente;176000;31312
31313;19/06/2020;Vente;59000;31313
31314;19/06/2020;Vente;145000;31314
31315;19/06/2020;Vente;900000;31315
31316;19/06/2020;Vente;145000;31316
31317;19/06/2020;Vente;65000;31317
31318;19/06/2020;Vente;49000;31318
31319;19/06/2020;Vente;44000;31319
31320;19/06/2020;Vente;125500;31320
31321;19/06/2020;Vente;90000;31321
31322;19/06/2020;Vente;99000;31322
31323;19/06/2020;Vente;20000;31323
31324;19/06/2020;Vente;100000;31324
31325;19/06/2020;Vente;129000;31325
31326;19/06/2020;Vente;72970;31326
31327;19/06/2020;Vente;60900;31327
31328;19/06/2020;Vente;170000;31328
31329;19/06/2020;Vente;161000;31329
31330;19/06/2020;Vente;235000;31330
31331;19/06/2020;Vente;67000;31331
31332;19/06/2020;Vente;94612;31332
31333;19/06/2020;Vente;121825;31333
31334;19/06/2020;Vente;73000;31334
31335;19/06/2020;Vente;59000;31335
31336;19/06/2020;Vente;102600;31336
31337;19/06/2020;Vente;52500;31337
31338;19/06/2020;Vente;182630;31338
31339;19/06/2020;Vente;109000;31339
31340;19/06/2020;Vente;99900;31340
31341;19/06/2020;Vente;35000;31341
31342;19/06/2020;Vente;103500;31342
31343;19/06/2020;Vente;27000;31343
31344;19/06/2020;Vente;185000;31344
31345;19/06/2020;Vente;40000;31345
31346;19/06/2020;Vente;95171;31346
31347;19/06/2020;Vente;121000;31347
31348;19/06/2020;Vente;156000;31348
31349;19/06/2020;Vente;110200;31349
31350;19/06/2020;Vente;277700;31350
31351;19/06/2020;Vente;118000;31351
31352;19/06/2020;Vente;169000;31352
31353;19/06/2020;Vente;132890;31353
31354;19/06/2020;Vente;199000;31354
31355;19/06/2020;Vente;193290;31355
31356;19/06/2020;Vente;66500;31356
31357;19/06/2020;Vente;128250;31357
31358;19/06/2020;Vente;236050;31358
31359;19/06/2020;Vente;245000;31359
31360;19/06/2020;Vente;184701;31360
31361;19/06/2020;Vente;490000;31361
31362;19/06/2020;Vente;91000;31362
31363;19/06/2020;Vente;117000;31363
31364;19/06/2020;Vente;180000;31364
31365;19/06/2020;Vente;191000;31365
31366;19/06/2020;Vente;97000;31366
31367;19/06/2020;Vente;105000;31367
31368;19/06/2020;Vente;161809;31368
31369;19/06/2020;Vente;281750;31369
31370;19/06/2020;Vente;120750;31370
31371;19/06/2020;Vente;63000;31371
31372;19/06/2020;Vente;181000;31372
31373;19/06/2020;Vente;125500;31373
31374;19/06/2020;Vente;195000;31374
31375;19/06/2020;Vente;316950;31375
31376;19/06/2020;Vente;300300;31376
31377;19/06/2020;Vente;75000;31377
31378;19/06/2020;Vente;254000;31378
31379;19/06/2020;Vente;147000;31379
31380;19/06/2020;Vente;219000;31380
31381;19/06/2020;Vente;193000;31381
31382;19/06/2020;Vente;57000;31382
31383;19/06/2020;Vente;158000;31383
31384;19/06/2020;Vente;205000;31384
31385;19/06/2020;Vente;150000;31385
31386;19/06/2020;Vente;90000;31386
31387;19/06/2020;Vente;208750;31387
31388;19/06/2020;Vente;170500;31388
31389;19/06/2020;Vente;111000;31389
31390;19/06/2020;Vente;85000;31390
31391;19/06/2020;Vente;90000;31391
31392;19/06/2020;Vente;85000;31392
31393;19/06/2020;Vente;141231;31393
31394;19/06/2020;Vente;210000;31394
31395;19/06/2020;Vente;85000;31395
31396;19/06/2020;Vente;64000;31396
31397;19/06/2020;Vente;30280;31397
31398;19/06/2020;Vente;135000;31398
31399;19/06/2020;Vente;118700;31399
31400;19/06/2020;Vente;169960;31400
31401;19/06/2020;Vente;90000;31401
31402;19/06/2020;Vente;95000;31402
31403;19/06/2020;Vente;119000;31403
31404;19/06/2020;Vente;37000;31404
31405;19/06/2020;Vente;810000;31405
31406;19/06/2020;Vente;272700;31406
31407;19/06/2020;Vente;128800;31407
31408;19/06/2020;Vente;82224;31408
31409;19/06/2020;Vente;145000;31409
31410;19/06/2020;Vente;154000;31410
31411;19/06/2020;Vente;129000;31411
31412;19/06/2020;Vente;177500;31412
31413;19/06/2020;Vente;171428;31413
31414;19/06/2020;Vente;270000;31414
31415;19/06/2020;Vente;176995;31415
31416;19/06/2020;Vente;291000;31416
31417;19/06/2020;Vente;175000;31417
31418;19/06/2020;Vente;140000;31418
31419;19/06/2020;Vente;25000;31419
31420;19/06/2020;Vente;78000;31420
31421;19/06/2020;Vente;47000;31421
31422;19/06/2020;Vente;168250;31422
31423;19/06/2020;Vente;89000;31423
31424;19/06/2020;Vente;128800;31424
31425;19/06/2020;Vente;97750;31425
31426;19/06/2020;Vente;45000;31426
31427;19/06/2020;Vente;64000;31427
31428;19/06/2020;Vente;60000;31428
31429;19/06/2020;Vente;66200;31429
31430;19/06/2020;Vente;160000;31430
31431;19/06/2020;Vente;197500;31431
31432;19/06/2020;Vente;79500;31432
31433;19/06/2020;Vente;94700;31433
31434;19/06/2020;Vente;100000;31434
31435;19/06/2020;Vente;30000;31435
31436;19/06/2020;Vente;102600;31436
31437;19/06/2020;Vente;106000;31437
31438;19/06/2020;Vente;144926;31438
31439;19/06/2020;Vente;60000;31439
31440;19/06/2020;Vente;100000;31440
31441;19/06/2020;Vente;88000;31441
31442;19/06/2020;Vente;101000;31442
31443;19/06/2020;Vente;50000;31443
31444;19/06/2020;Vente;170500;31444
31445;19/06/2020;Vente;324900;31445
31446;19/06/2020;Vente;485000;31446
31447;19/06/2020;Vente;55000;31447
31448;19/06/2020;Vente;203000;31448
31449;19/06/2020;Vente;55600;31449
31450;19/06/2020;Vente;59500;31450
31451;19/06/2020;Vente;275000;31451
31452;19/06/2020;Vente;115000;31452
31453;19/06/2020;Vente;102500;31453
31454;19/06/2020;Vente;210000;31454
31455;19/06/2020;Vente;111500;31455
31456;19/06/2020;Vente;107000;31456
31457;19/06/2020;Vente;92000;31457
31458;19/06/2020;Vente;141460;31458
31459;19/06/2020;Vente;41000;31459
31460;19/06/2020;Vente;70000;31460
31461;19/06/2020;Vente;73000;31461
31462;19/06/2020;Vente;89300;31462
31463;19/06/2020;Vente;113590;31463
31464;19/06/2020;Vente;71000;31464
31465;19/06/2020;Vente;250000;31465
31466;19/06/2020;Vente;151500;31466
31467;19/06/2020;Vente;276400;31467
31468;19/06/2020;Vente;72000;31468
31469;19/06/2020;Vente;62200;31469
31470;19/06/2020;Vente;182000;31470
31471;19/06/2020;Vente;270000;31471
31472;19/06/2020;Vente;139000;31472
31473;19/06/2020;Vente;298000;31473
31474;19/06/2020;Vente;132240;31474
31475;19/06/2020;Vente;60000;31475
31476;19/06/2020;Vente;143200;31476
31477;19/06/2020;Vente;345300;31477
31478;19/06/2020;Vente;350000;31478
31479;19/06/2020;Vente;299500;31479
31480;19/06/2020;Vente;170000;31480
31481;19/06/2020;Vente;137500;31481
31482;19/06/2020;Vente;332000;31482
31483;19/06/2020;Vente;45000;31483
31484;19/06/2020;Vente;52500;31484
31485;19/06/2020;Vente;29000;31485
31486;19/06/2020;Vente;192930;31486
31487;19/06/2020;Vente;256485;31487
31488;19/06/2020;Vente;278059;31488
31489;19/06/2020;Vente;143000;31489
31490;19/06/2020;Vente;661040;31490
31491;19/06/2020;Vente;106290;31491
31492;19/06/2020;Vente;307700;31492
31493;19/06/2020;Vente;451000;31493
31494;19/06/2020;Vente;448000;31494
31495;19/06/2020;Vente;370000;31495
31496;19/06/2020;Vente;700000;31496
31497;19/06/2020;Vente;847112;31497
31498;19/06/2020;Vente;675500;31498
31499;19/06/2020;Vente;45000;31499
31500;19/06/2020;Vente;126830;31500
31501;19/06/2020;Vente;486210;31501
31502;19/06/2020;Vente;543847;31502
31503;19/06/2020;Vente;298260;31503
31504;19/06/2020;Vente;303500;31504
31505;19/06/2020;Vente;1129000;31505
31506;19/06/2020;Vente;620000;31506
31507;19/06/2020;Vente;180000;31507
31508;19/06/2020;Vente;281000;31508
31509;19/06/2020;Vente;125000;31509
31510;19/06/2020;Vente;840000;31510
31511;19/06/2020;Vente;892500;31511
31512;19/06/2020;Vente;1230000;31512
31513;19/06/2020;Vente;745000;31513
31514;19/06/2020;Vente;482000;31514
31515;19/06/2020;Vente;2375000;31515
31516;19/06/2020;Vente;147500;31516
31517;19/06/2020;Vente;745000;31517
31518;19/06/2020;Vente;150000;31518
31519;19/06/2020;Vente;370000;31519
31520;19/06/2020;Vente;185000;31520
31521;19/06/2020;Vente;567000;31521
31522;19/06/2020;Vente;577000;31522
31523;19/06/2020;Vente;475000;31523
31524;19/06/2020;Vente;450000;31524
31525;19/06/2020;Vente;300000;31525
31526;19/06/2020;Vente;640000;31526
31527;19/06/2020;Vente;496000;31527
31528;19/06/2020;Vente;400000;31528
31529;19/06/2020;Vente;450300;31529
31530;19/06/2020;Vente;525000;31530
31531;19/06/2020;Vente;435200;31531
31532;19/06/2020;Vente;575300;31532
31533;19/06/2020;Vente;637000;31533
31534;19/06/2020;Vente;206700;31534
31535;19/06/2020;Vente;119000;31535
31536;19/06/2020;Vente;35000;31536
31537;19/06/2020;Vente;72000;31537
31538;19/06/2020;Vente;126000;31538
31539;19/06/2020;Vente;142000;31539
31540;19/06/2020;Vente;167000;31540
31541;19/06/2020;Vente;128000;31541
31542;19/06/2020;Vente;260000;31542
31543;19/06/2020;Vente;142450;31543
31544;19/06/2020;Vente;160750;31544
31545;19/06/2020;Vente;150000;31545
31546;19/06/2020;Vente;97130;31546
31547;19/06/2020;Vente;105000;31547
31548;19/06/2020;Vente;39000;31548
31549;19/06/2020;Vente;216000;31549
31550;19/06/2020;Vente;106000;31550
31551;19/06/2020;Vente;70000;31551
31552;19/06/2020;Vente;210000;31552
31553;19/06/2020;Vente;804000;31553
31554;19/06/2020;Vente;202000;31554
31555;19/06/2020;Vente;147000;31555
31556;19/06/2020;Vente;92000;31556
31557;19/06/2020;Vente;333000;31557
31558;19/06/2020;Vente;238400;31558
31559;19/06/2020;Vente;195190;31559
31560;19/06/2020;Vente;310000;31560
31561;19/06/2020;Vente;150000;31561
31562;19/06/2020;Vente;273300;31562
31563;19/06/2020;Vente;675000;31563
31564;19/06/2020;Vente;120000;31564
31565;19/06/2020;Vente;131000;31565
31566;19/06/2020;Vente;231900;31566
31567;19/06/2020;Vente;510000;31567
31568;19/06/2020;Vente;427100;31568
31569;19/06/2020;Vente;316000;31569
31570;19/06/2020;Vente;290000;31570
31571;19/06/2020;Vente;372000;31571
31572;19/06/2020;Vente;382500;31572
31573;19/06/2020;Vente;154000;31573
31574;19/06/2020;Vente;185620;31574
31575;19/06/2020;Vente;101000;31575
31576;19/06/2020;Vente;5000;31576
31577;19/06/2020;Vente;195000;31577
31578;19/06/2020;Vente;309750;31578
31579;19/06/2020;Vente;134000;31579
31580;19/06/2020;Vente;96000;31580
31581;19/06/2020;Vente;98500;31581
31582;19/06/2020;Vente;59265;31582
31583;19/06/2020;Vente;212500;31583
31584;19/06/2020;Vente;30800;31584
31585;19/06/2020;Vente;114000;31585
31586;19/06/2020;Vente;68500;31586
31587;19/06/2020;Vente;163000;31587
31588;19/06/2020;Vente;115000;31588
31589;19/06/2020;Vente;122000;31589
31590;19/06/2020;Vente;158000;31590
31591;19/06/2020;Vente;45000;31591
31592;19/06/2020;Vente;84500;31592
31593;19/06/2020;Vente;53500;31593
31594;19/06/2020;Vente;175000;31594
31595;19/06/2020;Vente;53000;31595
31596;19/06/2020;Vente;59000;31596
31597;19/06/2020;Vente;173000;31597
31598;19/06/2020;Vente;27000;31598
31599;19/06/2020;Vente;144500;31599
31600;19/06/2020;Vente;147000;31600
31601;19/06/2020;Vente;316000;31601
31602;19/06/2020;Vente;115000;31602
31603;19/06/2020;Vente;93500;31603
31604;19/06/2020;Vente;89610;31604
31605;19/06/2020;Vente;335000;31605
31606;19/06/2020;Vente;217500;31606
31607;19/06/2020;Vente;116000;31607
31608;19/06/2020;Vente;270000;31608
31609;19/06/2020;Vente;188000;31609
31610;19/06/2020;Vente;111300;31610
31611;19/06/2020;Vente;205000;31611
31612;19/06/2020;Vente;189000;31612
31613;19/06/2020;Vente;204000;31613
31614;19/06/2020;Vente;120000;31614
31615;19/06/2020;Vente;250000;31615
31616;19/06/2020;Vente;140300;31616
31617;19/06/2020;Vente;156000;31617
31618;19/06/2020;Vente;217000;31618
31619;19/06/2020;Vente;349000;31619
31620;19/06/2020;Vente;412000;31620
31621;19/06/2020;Vente;220000;31621
31622;19/06/2020;Vente;409200;31622
31623;19/06/2020;Vente;419510;31623
31624;19/06/2020;Vente;385000;31624
31625;19/06/2020;Vente;1643570;31625
31626;19/06/2020;Vente;1088650;31626
31627;19/06/2020;Vente;2524710;31627
31628;19/06/2020;Vente;720000;31628
31629;19/06/2020;Vente;1073500;31629
31630;19/06/2020;Vente;264000;31630
31631;19/06/2020;Vente;249050;31631
31632;19/06/2020;Vente;166000;31632
31633;19/06/2020;Vente;440000;31633
31634;19/06/2020;Vente;221000;31634
31635;19/06/2020;Vente;170000;31635
31636;19/06/2020;Vente;258000;31636
31637;19/06/2020;Vente;103900;31637
31638;19/06/2020;Vente;185000;31638
31639;19/06/2020;Vente;187000;31639
31640;19/06/2020;Vente;137000;31640
31641;19/06/2020;Vente;176000;31641
31642;19/06/2020;Vente;303500;31642
31643;19/06/2020;Vente;137000;31643
31644;19/06/2020;Vente;222000;31644
31645;19/06/2020;Vente;169000;31645
31646;19/06/2020;Vente;425000;31646
31647;19/06/2020;Vente;246000;31647
31648;19/06/2020;Vente;225000;31648
31649;19/06/2020;Vente;210000;31649
31650;19/06/2020;Vente;230000;31650
31651;19/06/2020;Vente;237000;31651
31652;19/06/2020;Vente;209000;31652
31653;19/06/2020;Vente;375000;31653
31654;19/06/2020;Vente;122000;31654
31655;19/06/2020;Vente;360000;31655
31656;19/06/2020;Vente;136000;31656
31657;19/06/2020;Vente;132000;31657
31658;19/06/2020;Vente;450000;31658
31659;19/06/2020;Vente;180000;31659
31660;19/06/2020;Vente;262000;31660
31661;19/06/2020;Vente;540000;31661
31662;19/06/2020;Vente;549000;31662
31663;19/06/2020;Vente;182000;31663
31664;19/06/2020;Vente;450000;31664
31665;19/06/2020;Vente;148393;31665
31666;19/06/2020;Vente;160000;31666
31667;19/06/2020;Vente;413000;31667
31668;19/06/2020;Vente;478900;31668
31669;19/06/2020;Vente;130800;31669
31670;19/06/2020;Vente;157290;31670
31671;19/06/2020;Vente;208000;31671
31672;19/06/2020;Vente;308000;31672
31673;19/06/2020;Vente;156480;31673
31674;19/06/2020;Vente;180500;31674
31675;19/06/2020;Vente;242500;31675
31676;19/06/2020;Vente;198000;31676
31677;19/06/2020;Vente;175500;31677
31678;19/06/2020;Vente;177000;31678
31679;19/06/2020;Vente;123800;31679
31680;19/06/2020;Vente;238000;31680
31681;19/06/2020;Vente;150300;31681
31682;19/06/2020;Vente;174500;31682
31683;19/06/2020;Vente;153750;31683
31684;19/06/2020;Vente;275000;31684
31685;19/06/2020;Vente;102300;31685
31686;19/06/2020;Vente;125000;31686
31687;19/06/2020;Vente;244000;31687
31688;19/06/2020;Vente;95000;31688
31689;19/06/2020;Vente;84000;31689
31690;19/06/2020;Vente;160000;31690
31691;20/06/2020;Vente;56000;31691
31692;20/06/2020;Vente;385000;31692
31693;20/06/2020;Vente;22000;31693
31694;20/06/2020;Vente;270000;31694
31695;20/06/2020;Vente;255000;31695
31696;20/06/2020;Vente;115400;31696
31697;20/06/2020;Vente;99000;31697
31698;20/06/2020;Vente;172000;31698
31699;20/06/2020;Vente;100500;31699
31700;20/06/2020;Vente;;31700
31701;20/06/2020;Vente;74000;31701
31702;20/06/2020;Vente;40000;31702
31703;20/06/2020;Vente;81000;31703
31704;20/06/2020;Vente;100000;31704
31705;20/06/2020;Vente;38000;31705
31706;20/06/2020;Vente;46750;31706
31707;20/06/2020;Vente;73000;31707
31708;20/06/2020;Vente;84000;31708
31709;20/06/2020;Vente;186000;31709
31710;20/06/2020;Vente;30000;31710
31711;20/06/2020;Vente;694000;31711
31712;20/06/2020;Vente;460000;31712
31713;20/06/2020;Vente;128000;31713
31714;20/06/2020;Vente;149000;31714
31715;20/06/2020;Vente;187000;31715
31716;20/06/2020;Vente;214000;31716
31717;20/06/2020;Vente;65000;31717
31718;20/06/2020;Vente;32804;31718
31719;20/06/2020;Vente;135000;31719
31720;22/06/2020;Vente;202100;31720
31721;22/06/2020;Vente;285000;31721
31722;22/06/2020;Vente;60450;31722
31723;22/06/2020;Vente;290000;31723
31724;22/06/2020;Vente;205358;31724
31725;22/06/2020;Vente;145750;31725
31726;22/06/2020;Vente;263500;31726
31727;22/06/2020;Vente;67000;31727
31728;22/06/2020;Vente;175000;31728
31729;22/06/2020;Vente;56100;31729
31730;22/06/2020;Vente;76000;31730
31731;22/06/2020;Vente;22000;31731
31732;22/06/2020;Vente;55000;31732
31733;22/06/2020;Vente;120000;31733
31734;22/06/2020;Vente;235000;31734
31735;22/06/2020;Vente;118700;31735
31736;22/06/2020;Vente;83000;31736
31737;22/06/2020;Vente;112000;31737
31738;22/06/2020;Vente;166000;31738
31739;22/06/2020;Vente;72000;31739
31740;22/06/2020;Vente;47000;31740
31741;22/06/2020;Vente;80000;31741
31742;22/06/2020;Vente;14700;31742
31743;22/06/2020;Vente;191400;31743
31744;22/06/2020;Vente;63000;31744
31745;22/06/2020;Vente;53500;31745
31746;22/06/2020;Vente;69050;31746
31747;22/06/2020;Vente;78000;31747
31748;22/06/2020;Vente;325000;31748
31749;22/06/2020;Vente;174000;31749
31750;22/06/2020;Vente;400000;31750
31751;22/06/2020;Vente;247000;31751
31752;22/06/2020;Vente;257000;31752
31753;22/06/2020;Vente;143450;31753
31754;22/06/2020;Vente;345657;31754
31755;22/06/2020;Vente;158000;31755
31756;22/06/2020;Vente;185000;31756
31757;22/06/2020;Vente;285308;31757
31758;22/06/2020;Vente;226000;31758
31759;22/06/2020;Vente;81731;31759
31760;22/06/2020;Vente;166000;31760
31761;22/06/2020;Vente;135200;31761
31762;22/06/2020;Vente;89100;31762
31763;22/06/2020;Vente;115000;31763
31764;22/06/2020;Vente;134000;31764
31765;22/06/2020;Vente;172000;31765
31766;22/06/2020;Vente;254587,8;31766
31767;22/06/2020;Vente;165000;31767
31768;22/06/2020;Vente;98000;31768
31769;22/06/2020;Vente;56000;31769
31770;22/06/2020;Vente;100000;31770
31771;22/06/2020;Vente;217090;31771
31772;22/06/2020;Vente;99000;31772
31773;22/06/2020;Vente;62000;31773
31774;22/06/2020;Vente;44000;31774
31775;22/06/2020;Vente;52000;31775
31776;22/06/2020;Vente;148500;31776
31777;22/06/2020;Vente;194000;31777
31778;22/06/2020;Vente;310000;31778
31779;22/06/2020;Vente;257300;31779
31780;22/06/2020;Vente;150250;31780
31781;22/06/2020;Vente;192000;31781
31782;22/06/2020;Vente;50000;31782
31783;22/06/2020;Vente;44900;31783
31784;22/06/2020;Vente;82000;31784
31785;22/06/2020;Vente;38500;31785
31786;22/06/2020;Vente;55000;31786
31787;22/06/2020;Vente;52000;31787
31788;22/06/2020;Vente;71500;31788
31789;22/06/2020;Vente;208000;31789
31790;22/06/2020;Vente;126000;31790
31791;22/06/2020;Vente;50000;31791
31792;22/06/2020;Vente;102500;31792
31793;22/06/2020;Vente;196500;31793
31794;22/06/2020;Vente;210000;31794
31795;22/06/2020;Vente;97650;31795
31796;22/06/2020;Vente;177309;31796
31797;22/06/2020;Vente;42000;31797
31798;22/06/2020;Vente;82000;31798
31799;22/06/2020;Vente;240000;31799
31800;22/06/2020;Vente;104700;31800
31801;22/06/2020;Vente;119500;31801
31802;22/06/2020;Vente;169400;31802
31803;22/06/2020;Vente;77550;31803
31804;22/06/2020;Vente;93000;31804
31805;22/06/2020;Vente;132000;31805
31806;22/06/2020;Vente;55000;31806
31807;22/06/2020;Vente;57000;31807
31808;22/06/2020;Vente;65000;31808
31809;22/06/2020;Vente;149985;31809
31810;22/06/2020;Vente;169100;31810
31811;22/06/2020;Vente;253900;31811
31812;22/06/2020;Vente;251500;31812
31813;22/06/2020;Vente;198500;31813
31814;22/06/2020;Vente;58300;31814
31815;22/06/2020;Vente;90000;31815
31816;22/06/2020;Vente;572000;31816
31817;22/06/2020;Vente;750000;31817
31818;22/06/2020;Vente;303000;31818
31819;22/06/2020;Vente;270100;31819
31820;22/06/2020;Vente;1200000;31820
31821;22/06/2020;Vente;1800000;31821
31822;22/06/2020;Vente;3923276;31822
31823;22/06/2020;Vente;1200000;31823
31824;22/06/2020;Vente;1280000;31824
31825;22/06/2020;Vente;670000;31825
31826;22/06/2020;Vente;417107;31826
31827;22/06/2020;Vente;695000;31827
31828;22/06/2020;Vente;298000;31828
31829;22/06/2020;Vente;428900;31829
31830;22/06/2020;Vente;323570;31830
31831;22/06/2020;Vente;123350;31831
31832;22/06/2020;Vente;140000;31832
31833;22/06/2020;Vente;324245;31833
31834;22/06/2020;Vente;725000;31834
31835;22/06/2020;Vente;920163;31835
31836;22/06/2020;Vente;2690000;31836
31837;22/06/2020;Vente;416805;31837
31838;22/06/2020;Vente;2050000;31838
31839;22/06/2020;Vente;1356300;31839
31840;22/06/2020;Vente;1057000;31840
31841;22/06/2020;Vente;326000;31841
31842;22/06/2020;Vente;280000;31842
31843;22/06/2020;Vente;409000;31843
31844;22/06/2020;Vente;313000;31844
31845;22/06/2020;Vente;495000;31845
31846;22/06/2020;Vente;174730;31846
31847;22/06/2020;Vente;939000;31847
31848;22/06/2020;Vente;444700;31848
31849;22/06/2020;Vente;270000;31849
31850;22/06/2020;Vente;615000;31850
31851;22/06/2020;Vente;880000;31851
31852;22/06/2020;Vente;430000;31852
31853;22/06/2020;Vente;451850;31853
31854;22/06/2020;Vente;167000;31854
31855;22/06/2020;Vente;130000;31855
31856;22/06/2020;Vente;131500;31856
31857;22/06/2020;Vente;159500;31857
31858;22/06/2020;Vente;130600;31858
31859;22/06/2020;Vente;174000;31859
31860;22/06/2020;Vente;309000;31860
31861;22/06/2020;Vente;258500;31861
31862;22/06/2020;Vente;96000;31862
31863;22/06/2020;Vente;83000;31863
31864;22/06/2020;Vente;124100;31864
31865;22/06/2020;Vente;102000;31865
31866;22/06/2020;Vente;185000;31866
31867;22/06/2020;Vente;267000;31867
31868;22/06/2020;Vente;246340;31868
31869;22/06/2020;Vente;55000;31869
31870;22/06/2020;Vente;127000;31870
31871;22/06/2020;Vente;188000;31871
31872;22/06/2020;Vente;226500;31872
31873;22/06/2020;Vente;127800;31873
31874;22/06/2020;Vente;229000;31874
31875;22/06/2020;Vente;126000;31875
31876;22/06/2020;Vente;279000;31876
31877;22/06/2020;Vente;198000;31877
31878;22/06/2020;Vente;330000;31878
31879;22/06/2020;Vente;217000;31879
31880;22/06/2020;Vente;236000;31880
31881;22/06/2020;Vente;62000;31881
31882;22/06/2020;Vente;135140;31882
31883;22/06/2020;Vente;17000;31883
31884;22/06/2020;Vente;89390;31884
31885;22/06/2020;Vente;121000;31885
31886;22/06/2020;Vente;79860;31886
31887;22/06/2020;Vente;121950;31887
31888;22/06/2020;Vente;310000;31888
31889;22/06/2020;Vente;130380;31889
31890;22/06/2020;Vente;34000;31890
31891;22/06/2020;Vente;76000;31891
31892;22/06/2020;Vente;168000;31892
31893;22/06/2020;Vente;36000;31893
31894;22/06/2020;Vente;32000;31894
31895;22/06/2020;Vente;51000;31895
31896;22/06/2020;Vente;125000;31896
31897;22/06/2020;Vente;37000;31897
31898;22/06/2020;Vente;114000;31898
31899;22/06/2020;Vente;179000;31899
31900;22/06/2020;Vente;79000;31900
31901;22/06/2020;Vente;112000;31901
31902;22/06/2020;Vente;93000;31902
31903;22/06/2020;Vente;177500;31903
31904;22/06/2020;Vente;330000;31904
31905;22/06/2020;Vente;120000;31905
31906;22/06/2020;Vente;285000;31906
31907;22/06/2020;Vente;473000;31907
31908;22/06/2020;Vente;253400;31908
31909;22/06/2020;Vente;590000;31909
31910;22/06/2020;Vente;378350;31910
31911;22/06/2020;Vente;835000;31911
31912;22/06/2020;Vente;444320;31912
31913;22/06/2020;Vente;140000;31913
31914;22/06/2020;Vente;282000;31914
31915;22/06/2020;Vente;207000;31915
31916;22/06/2020;Vente;255000;31916
31917;22/06/2020;Vente;450000;31917
